MARPI Real Personal Income by MSA 1/,,,,,,,,,,,,,,
(thousands of chained 2012 dollars) ,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6013858,5914336,5867957,5961447,5754426,5987069,6158477,6226372,6299547,6428979,6557931
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39636,38807,38658,39516,38403,40164,41744,42288,42920,44011,44988
40660,"Rome, GA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),3720687,3744173,3724540,3742423,3767307,3939679,4131088,4112739,4194989,4219324,4239623
40660,"Rome, GA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38603,38827,38732,39008,39292,41095,42949,42532,43026,43070,43043
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),89447519,90106216,92659909,95380205,97597720,103307213,111083353,113869869,115560949,118071310,121376598
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,41942,41840,42642,43547,44152,46209,49084,49692,49820,50416,51350
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6974311,7113803,7197948,7190223,7189217,7319230,7664938,7767177,7789417,8094006,8277853
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34727,35594,36189,36248,36532,37487,39652,40348,40577,42423,43444
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),7098884,7420516,7706951,7950538,8035351,8471848,8898875,8958243,9319460,9507456,9749541
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37737,39217,40544,41722,41949,43871,45536,45494,46965,47498,48274
41100,"St. George, UT (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),3820563,3935436,4081935,4298231,4509784,4855767,5289115,5686641,6197145,6786425,7066832
41100,"St. George, UT (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,27869,28437,28899,29820,30682,32140,34201,35686,37348,39556,39801
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4809980,4729989,4918121,4994520,4969564,5005451,5119628,5211327,5289884,5295365,5416047
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37874,37165,38513,39048,38936,39332,40400,41165,41876,42027,43251
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),137631823,139367658,139839633,144782547,141400398,144510918,148645250,152691915,153353798,159113279,162585289
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,49518,49953,50029,51769,50510,51548,52946,54426,54657,56746,57999
41420,"Salem, OR (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),13281154,13353344,13490675,13664945,13926484,14921033,16128100,16543607,16917641,17509224,18004857
41420,"Salem, OR (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34201,34110,34242,34501,34990,37109,39528,39690,39877,40681,41495
41500,"Salinas, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),16718562,16908439,16977150,17406100,17896065,18845526,20450229,20705646,20543360,20714557,21407157
41500,"Salinas, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40751,40609,40378,40976,41939,43983,47498,47714,47277,47735,49318
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),15714585,16045598,16371030,16792699,17299176,18087804,19449042,19567784,20305364,20827034,20986344
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42408,42809,43287,44050,44984,46526,49423,49082,50242,50798,50481
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),41103585,41517625,43588125,46070445,46383692,48676546,52553308,55440689,57962134,60420192,62523563
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38271,38038,39382,40997,40687,42274,45114,46796,48133,49578,50721
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4521766,4755540,4929240,5139393,5187214,5568093,5375563,5264621,5509065,5907090,6052973
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40508,41928,43045,44278,44139,46699,44651,43677,45770,48886,49604
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),82257408,86408793,91854780,93624244,95844387,102630277,106427181,108662096,114052576,118976535,122308879
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39065,40134,41868,41853,42037,44068,44732,44786,46136,47356,47946
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),121649416,121485918,125028581,130304219,134574798,142964205,151060564,154485336,156222474,161206747,165721580
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39739,39148,39854,41049,41927,44004,46043,46728,47037,48354,49642
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),224826920,230498628,244785643,259657082,261460804,276298660,298359765,308766537,317086005,329704086,339118552
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,52251,53066,55687,58278,57850,60262,64192,65860,67287,69759,71668
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),90249888,96416818,103652555,111740720,111108841,118125751,127706721,136785624,145968309,157468623,164664369
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,49599,52356,55488,58983,57759,60590,64678,68820,73252,78979,82718
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),10526034,10621961,11027722,11474435,11709156,12406862,13299405,13420943,13688095,14008854,14389351
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39255,39369,40684,41853,42471,44593,47485,47625,48457,49439,50826
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),10445408,11182569,11374137,11704975,11754627,12037184,12637532,12878908,13504796,14020411,14646058
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40173,42496,42944,43947,43727,44440,46206,46935,49134,51199,53607
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6632953,6637996,6781221,6977832,6863802,7336894,7565791,7967421,8081742,8430755,8581412
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,46318,45931,46495,47558,46545,49647,51086,53560,54062,56295,57073
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),18410200,18626109,19556582,20366232,20030394,21192790,22668734,22493762,22786288,23461731,24163964
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43797,43906,45966,47397,46089,48270,51260,50623,51171,52631,54119
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),18005679,18505981,19165053,19505667,20064951,20840976,22257658,22892239,23626713,24292671,25111434
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37553,38176,39319,39808,40611,41802,44439,45552,47021,48718,50798
42340,"Savannah, GA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),14008961,14459815,15160653,15139475,15245498,15948181,16940124,17101505,17638027,18111649,18304446
42340,"Savannah, GA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40722,41475,42636,41851,41757,42955,44836,44634,45648,46505,46534
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),23256861,23687784,23821508,23829760,23233239,23672696,24380395,24920763,25324855,26015931,26341244
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,41314,42019,42261,42274,41377,42262,43713,44844,45577,46857,47557
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),163195272,164411696,171878596,185636658,186856193,199696231,210318470,219896837,229060692,241374996,249215104
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,47791,47666,49054,52162,51727,54337,56240,57620,58951,61338,62619
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),8038432,8184797,8831873,9350784,9345869,10309046,10792160,11289237,11758005,12499920,12789693
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,58668,59194,63492,66566,65865,71370,73200,74685,76231,79523,79974
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),3284486,3428150,3504579,3389500,3370280,3489546,3802147,3785762,3873474,3818856,3868051
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,33191,34756,35588,34509,34364,35397,37969,37100,37298,36393,36415
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5159898,5152092,5277705,5586421,5407224,5601677,5908981,6005908,6232691,6461545,6542100
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,44650,44598,45810,48676,47144,48718,51295,52212,54155,56074,56720
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4435745,4492627,4619475,4766946,4832910,5035744,5197214,5415916,5622611,5849379,6049500
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,36943,37119,38042,39120,39497,40743,41370,42216,42871,43722,44412
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),17530928,18243719,18286527,18495335,18704719,19835675,19536023,18757339,19007408,19882926,20080166
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,44400,45617,45277,45395,46044,49033,48356,46666,47499,50048,50874
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5097830,5152394,5150206,4912520,4822135,4876818,5054527,5102139,5256230,5311252,5468969
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39190,39086,38695,37211,37214,38305,39971,40594,42096,42016,43431
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6810821,6938575,6640264,6706799,6560128,6800023,7279029,7351118,7380535,7753876,7950375
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,47747,48218,46058,46665,45676,47357,50642,51105,51553,53926,54943
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),11519617,11934780,12131547,12637608,12423420,13400414,14695467,15126063,15593925,16247276,16742288
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,50991,52094,52257,53316,51385,54444,58779,59411,59957,61587,62417
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),12418660,12617947,12976598,13340747,13462242,14141036,15182992,15296888,15848701,16187513,16173888
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38907,39549,40694,41913,42249,44272,47491,47632,49290,50163,49979
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),10611387,10845523,11270065,11930274,11534821,12467731,13087067,13339998,13588056,14099720,14497604
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37452,38090,39392,41399,39719,42555,44130,44339,44298,44884,45335
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),19459792,19606406,19862797,20343140,20276960,21331652,22511071,23083910,23866886,24979854,25888588
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38024,38030,38428,39202,38874,40529,42301,42667,43374,44701,45537
44100,"Springfield, IL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),9043634,9340909,9546834,9401169,9602586,9794147,10165171,10183091,10343647,10358058,10527826
44100,"Springfield, IL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43292,44382,45088,44325,45357,46266,48118,48393,49405,49816,50892
44140,"Springfield, MA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),29116031,29692878,30417021,31451442,31141295,31717034,33218994,33526130,33863499,34862873,35517740
44140,"Springfield, MA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42070,42728,43576,44991,44490,45202,47409,47908,48419,49794,50930
44180,"Springfield, MO (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),16477738,16392728,16620649,17205328,17217319,18018840,19205045,19564274,20280895,20790043,21421200
44180,"Springfield, MO (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37948,37482,37737,38722,38395,39904,42154,42724,43889,44588,45548
44220,"Springfield, OH (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5305528,5228429,5327089,5316911,5336573,5471205,5652857,5701812,5862326,5955607,6103383
44220,"Springfield, OH (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38230,37812,38655,38761,39056,40138,41643,42322,43570,44270,45519
44300,"State College, PA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5532827,5746354,5895500,5921122,6046510,6232813,6320625,6497055,6790743,6895240,7092483
44300,"State College, PA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,36150,37258,38019,37998,38213,39040,39389,40097,41837,42406,43677
44420,"Staunton, VA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5120565,5137097,5151460,5086565,5032712,5195978,5447339,5666107,5800089,5872024,5853771
44420,"Staunton, VA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43178,43419,43372,42938,42253,43492,45387,46925,47642,47885,47545
44700,"Stockton, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),22902410,23256230,23365348,23906041,24592617,26160497,28416327,29504533,30072839,30891451,32292723
44700,"Stockton, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,33793,33846,33650,34171,35030,36764,39343,40262,40459,41052,42371
44940,"Sumter, SC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4833756,4848478,4918082,5144786,5143600,5258353,5367587,5467284,5508474,5715506,5846906
44940,"Sumter, SC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34053,34011,34630,36199,36221,37063,38019,38683,39222,40781,41625
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),27206987,27710283,28025475,28503368,28261638,28495378,29539351,29769047,30995986,31560659,32289982
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,41169,41788,42304,43128,42706,43169,44917,45491,47601,48534,49785
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),13435937,14134167,14538305,14166007,13752612,14422671,15083729,15522173,15942371,16514367,16914389
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,36842,38268,39161,37749,36852,38424,39946,40991,41606,42971,43681
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),108108963,112562621,117332465,114178024,111842680,118534441,127172885,131332010,137564316,141520163,145247168
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39114,40369,41707,40152,38827,40491,42619,43074,44277,44861,45463
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6863037,6915129,6944167,7025146,7033242,7111985,7247664,7373669,7547637,7592712,7789989
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,36213,36487,36637,37061,37195,37781,38682,39381,40395,40662,41799
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5579932,5688069,5769647,5709810,5550996,5652039,5909953,5940231,6078577,6142606,6267627
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37514,38090,38589,38165,37128,37875,39599,39723,40641,41130,42132
45540,"The Villages, FL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),3169402,3548778,4010204,4462890,4457921,4677188,5007731,5359860,5675416,6022019,6145037
45540,"The Villages, FL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34966,37642,40931,43896,41703,41673,42773,43930,45405,46784,46406
45780,"Toledo, OH (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),26614384,27116258,27796205,27898866,28041874,29165402,30632714,31315596,31517296,32471783,33064989
45780,"Toledo, OH (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40805,41629,42752,43004,43248,45062,47421,48518,48912,50493,51518
45820,"Topeka, KS (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),10077807,9978920,10229751,10233400,10184364,10399672,10722582,10927014,10976384,11314499,11501117
45820,"Topeka, KS (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43336,42597,43587,43657,43553,44497,45917,46869,47110,48714,49580
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),18344720,18323874,18807799,19543004,19062439,20041512,20340432,21047006,21597429,22256434,22811368
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,50206,49832,51195,53026,51600,54326,55254,57240,58662,60449,62084
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),36158705,35982775,36502273,37170244,37139665,38540205,40016895,41707025,44163665,45563578,46981404
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37064,36657,36931,37430,37247,38378,39656,41022,43028,43957,44860
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),43461803,44782291,48925111,53528077,58376577,61785228,57006523,50849220,54171520,57144790,58512781
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,46742,47649,51732,56198,60689,63734,58115,51430,54645,57540,58593
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),8881868,8972328,9124170,9232218,9315488,9447738,9752704,9931547,10205636,10394818,10668566
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,37348,37466,37960,38098,38119,38252,39157,39710,40671,41371,42328
46300,"Twin Falls, ID (Metropolitan Statistical Area) 4/",1,Real personal income (thousands of chained (2012) dollars),(NA),(NA),(NA),(NA),(NA),(NA),4149952,4260661,4383886,4575539,4807415
46300,"Twin Falls, ID (Metropolitan Statistical Area) 4/",2,Real per capita personal income (chained (2012) dollars) 2/,(NA),(NA),(NA),(NA),(NA),(NA),39442,39726,40167,41560,43197
46340,"Tyler, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),9062448,9807311,10820273,10862750,11085787,11707997,10890551,10828184,12205199,12877974,13103274
46340,"Tyler, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43756,46611,50856,50569,51210,53305,48971,48091,53721,56052,56297
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),36810503,37331629,38016872,38201070,37959981,39467116,41141431,42376239,43371771,43733043,44243226
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39028,39038,39301,39061,38497,39970,41512,42706,43972,44632,45398
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),11728478,12014226,12044159,12080133,11967690,11776286,12057432,12253749,12858251,12878701,13253223
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,39226,40151,40335,40538,40264,39787,41023,41849,44009,44228,45702
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4917084,5058311,5297140,5143386,5224974,5395298,5704759,5779368,5864211,5938114,5961085
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,35688,36117,37302,35688,36554,37615,39807,40004,40343,40632,40471
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),13953288,13994571,14312573,14334004,14780835,15219108,16067830,16932269,17362440,17812254,18593874
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,34008,33806,34377,34155,34889,35475,37073,38583,39148,39962,41537
47020,"Victoria, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),3774394,3953149,4144328,4430058,4506777,4717588,4620346,4311780,4522263,4700170,4894788
47020,"Victoria, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40242,42009,43733,45933,46215,47871,46366,43155,45406,47254,49074
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5289378,5340159,5310244,5228154,5240845,5355399,5588409,5648854,5803288,5718944,5818263
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,33791,34079,33814,33314,33574,34328,36121,36864,38325,37966,38911
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),72486128,73484969,74700980,76251386,75666789,77897340,81118191,81811015,83764550,85409310,87607803
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42503,42798,43350,43971,43453,44489,46186,46516,47568,48426,49527
47300,"Visalia, CA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),13684934,14744225,15317918,15183086,15390644,16989726,17533198,18100636,18298457,18348832,19271523
47300,"Visalia, CA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,31317,33285,34285,33757,34015,37329,38352,39415,39581,39495,41338
47380,"Waco, TX (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),8759958,9185594,9329395,9498671,9584482,9898971,10415204,10719971,11213308,11640438,11816178
47380,"Waco, TX (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,35118,36191,36486,36969,37051,38018,39653,40479,41690,42886,43137
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),2230842,2282011,2361117,2412659,2425054,2462681,2570146,2553835,2581114,2686240,2780607
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38395,38734,39720,40666,40853,41383,42884,42558,42655,44316,45764
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6644896,6850491,7127553,7054567,6984342,7162751,7501237,7642439,7841361,8023437,8239969
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,40299,40654,41545,40639,39982,40763,42550,42813,43524,43871,44442
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),278685030,288381345,302756808,310974184,304318939,312226603,329980293,343343803,353080472,360267554,365554131
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,50112,50785,52359,52896,51032,51762,54149,55835,56844,57663,58205
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6952304,6999165,7286009,7482415,7381626,7522497,7743467,7699420,7827099,8175591,8290315
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,41575,41682,43255,44324,43459,44133,45323,45261,46216,48395,49194
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),5020125,5213227,5260857,5189091,5005260,4973986,4956915,4857078,5005116,4996943,5141021
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,43645,44713,44677,43158,42242,42163,42596,42991,44232,44669,46807
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),6942445,6831234,7029619,7231241,7232958,7532274,7886806,8094221,8216992,8489407,8718529
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,42690,41953,43168,44399,44323,46142,48332,49678,50348,52052,53395
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4836144,4721804,4826670,4832611,4774339,4889951,5097354,5040490,5170271,5278371,5347886
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,Real per capita personal income (chained (2012) dollars) 2/,38772,37978,39088,39392,39089,40244,42244,42262,43788,45121,46073
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,Real personal income (thousands of chained (2012) dollars),4067720,4123983,4296626,4576066,4579934,4837305,5186098,5349376,5432787,5505865,5678644
