"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4484205,4684281,4961849,5266435,5364105,5372070,5559929,5798401,5971637,6135724,6404219,6649699
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",2,Population (persons) 1/,101921,103273,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,43997,45358,46916,48960,49302,49184,50585,52245,53437,54546,56815,58582
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13949367,13403520,13728976,14677690,15281159,15451303,16096415,16623077,16608410,17180907,17793419,18310362
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,406140,405127,404218,403331,403429,403365,403675,402433,401068,399327,398330,397520
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34346,33085,33964,36391,37878,38306,39875,41306,41410,43025,44670,46061
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),25183364,24307032,24256409,26123867,26872504,27257232,30159057,32477798,34758296,36788238,38547795,40119053
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,610984,612297,620449,631053,644197,659834,677232,699644,722649,740000,754470,770577
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41218,39698,39095,41397,41715,41309,44533,46420,48098,49714,51093,52064
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3115934,3107698,3194740,3342327,3555557,3591445,3660776,3843513,3923914,4031349,4155068,4312900
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",2,Population (persons) 1/,95031,95634,96447,96982,97210,97177,97405,97316,97109,96819,96868,96765
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32789,32496,33124,34463,36576,36958,37583,39495,40407,41638,42894,44571
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4211230,4379021,4667562,4823707,4910127,4957077,5027783,5241030,5253618,5371869,5532805,5665870
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,137950,138497,139409,139956,138698,140077,139658,139419,138634,137352,136694,135764
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30527,31618,33481,34466,35402,35388,36001,37592,37896,39110,40476,41733
16180,"Carson City, NV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1659389,2273150,2431986,2353165,2143871,2191065,2298527,2460841,2478381,2648726,2804115,2933904
16180,"Carson City, NV (Metropolitan Statistical Area)",2,Population (persons) 1/,55552,55401,54981,54676,54312,53726,54082,54068,54147,54532,55202,55916
16180,"Carson City, NV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29871,41031,44233,43038,39473,40782,42501,45514,45771,48572,50797,52470
16220,"Casper, WY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3870011,3379285,3727816,4086409,4739759,5061290,5731628,5985905,5146901,4994150,5647104,5764702
16220,"Casper, WY (Metropolitan Statistical Area)",2,Population (persons) 1/,73682,75238,75470,76399,78565,81103,81377,82137,80909,79586,79175,79858
16220,"Casper, WY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,52523,44915,49395,53488,60329,62406,70433,72877,63613,62752,71324,72187
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),10247831,10164744,10578111,11124960,11742464,11838256,12345774,12873980,13170249,13558514,14218156,14509845
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",2,Population (persons) 1/,255503,256896,258440,261028,261916,262706,264300,266312,268224,270653,272061,273032
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40108,39568,40931,42620,44833,45063,46711,48342,49102,50096,52261,53143
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5345010,5222903,5399921,5723540,5853276,5941372,6245112,6414793,6544207,6833358,7156703,7431056
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,147032,148662,149925,150934,151482,151945,152607,153048,153705,154376,154579,155027
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36353,35133,36017,37921,38640,39102,40923,41914,42576,44264,46298,47934
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7635715,8060309,8410121,8746989,8966705,9388439,9724101,10014008,9920222,10019675,10257582,10536670
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,214286,216742,218255,219876,221131,222854,224351,225732,226722,226847,226284,226033
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35633,37188,38533,39781,40549,42128,43343,44362,43755,44169,45331,46616
16620,"Charleston, WV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9752154,9734730,9958597,10435810,10700132,10539439,10821159,10917407,10752916,10988466,11503784,11639393
16620,"Charleston, WV (Metropolitan Statistical Area)",2,Population (persons) 1/,277793,278370,277805,276817,276704,275412,273606,270858,268130,264227,260280,257074
16620,"Charleston, WV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35106,34970,35847,37699,38670,38268,39550,40307,40103,41587,44198,45276
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),23329316,22659988,24298555,26414707,28991994,28814936,31348392,33620319,35508365,37940075,40353521,42607758
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,643613,655447,667450,681262,696839,711272,726836,745185,761578,775537,788122,802122
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36247,34572,36405,38773,41605,40512,43130,45117,46625,48921,51202,53119
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),100148744,92189215,87057935,92005049,104121182,99619040,106161415,114129669,119997339,128282947,135599272,142170385
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",2,Population (persons) 1/,2178593,2222773,2250121,2281230,2318671,2358660,2400483,2447898,2499697,2550373,2592950,2636883
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45969,41475,38690,40331,44906,42235,44225,46624,48005,50300,52295,53916
16820,"Charlottesville, VA (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),9176418,8868842,9306406,9832169,10721973,10614551,11304444,12018719,12770227,13830689,14721107,15084997
16820,"Charlottesville, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,197853,200028,201891,203617,205532,206755,209187,211494,213675,216104,217335,218615
16820,"Charlottesville, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,46380,44338,46096,48288,52167,51339,54040,56828,59765,64000,67735,69003
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),18109399,17829173,18852194,19941818,21148282,21117583,21829510,22988880,23579212,24714999,25828981,26776612
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",2,Population (persons) 1/,518778,524082,529131,533621,538103,542181,544183,547205,551859,555953,560832,565194
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34908,34020,35629,37371,39302,38949,40114,42011,42727,44455,46055,47376
16940,"Cheyenne, WY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3971453,3778191,3936992,4407469,4589574,4618438,4734579,4810053,4715999,4888842,5205696,5384262
16940,"Cheyenne, WY (Metropolitan Statistical Area)",2,Population (persons) 1/,89077,90430,92236,92576,94697,95707,96036,96969,97887,98377,98865,99500
16940,"Cheyenne, WY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44584,41780,42684,47609,48466,48256,49300,49604,48178,49695,52655,54113
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),435638196,408489123,418681182,439395786,464594859,474410590,503802066,530240862,536083043,554968158,584625041,600616821
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",2,Population (persons) 1/,9384555,9429498,9470634,9500870,9528090,9550194,9560430,9552554,9533662,9514113,9484158,9458539
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,46421,43320,44208,46248,48761,49675,52697,55508,56231,58331,61642,63500
17020,"Chico, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7033652,7046609,7309787,7572610,7782000,8069386,8505555,9157915,9583705,9871490,10267576,10490209
17020,"Chico, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,219034,219777,219949,219975,220869,221641,223516,224631,226231,228696,230339,219186
17020,"Chico, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32112,32063,33234,34425,35234,36407,38053,40769,42362,43164,44576,47860
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),85134504,82678916,86411968,92916761,96458171,97406010,101134873,105851074,109360391,114189768,119565639,124461934
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",2,Population (persons) 1/,2118370,2130844,2140715,2146208,2152554,2162060,2172190,2181427,2191572,2202558,2211936,2221208
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40189,38801,40366,43293,44811,45052,46559,48524,49900,51844,54055,56033
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9216334,9401711,9923549,10801230,10999761,10869085,10995388,11380950,11390730,11895962,12320446,12891821
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2,Population (persons) 1/,261530,269798,274959,277405,287393,285441,289628,292878,293712,298635,304301,307820
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35240,34847,36091,38937,38274,38078,37964,38859,38782,39834,40488,41881
17420,"Cleveland, TN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3519071,3431785,3562789,3791567,4032439,4055200,4190490,4379147,4435017,4559534,4784442,4977562
17420,"Cleveland, TN (Metropolitan Statistical Area)",2,Population (persons) 1/,114306,115090,115896,116569,117673,118410,119455,120543,121184,122180,123968,124942
17420,"Cleveland, TN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30786,29818,30741,32526,34268,34247,35080,36329,36597,37318,38594,39839
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),85237664,80996505,82196381,87465567,91619842,92381865,97007796,100247178,102628391,106170433,110433483,113588996
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,2085110,2081063,2075478,2068989,2064776,2067100,2067356,2064012,2060997,2057238,2053795,2048449
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40879,38921,39604,42275,44373,44692,46924,48569,49796,51608,53770,55451
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4429285,4334696,4461860,4753754,5046300,5245180,5627290,6044776,6332789,6812591,7320336,7728980
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,135627,137407,138848,140932,142084,143897,146529,149367,153019,157320,161209,165697
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32658,31546,32135,33731,35516,36451,38404,40469,41386,43304,45409,46645
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6402506,6535156,6967703,7295098,7754340,8091327,8702990,9074949,9225417,9804510,10583596,11050339
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,218658,225114,229458,231435,234148,237816,242830,250567,254391,259123,261335,264728
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29281,29030,30366,31521,33117,34023,35840,36218,36265,37837,40498,41742
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),23411439,23725811,24893157,26527738,27591746,27998446,29680492,31284563,32196056,34135433,36128371,38125082
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",2,Population (persons) 1/,620644,630998,650500,660674,669448,678565,686562,697389,712335,724773,737202,745791
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37721,37600,38268,40153,41216,41261,43231,44860,45198,47098,49007,51120
17860,"Columbia, MO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6656921,6937274,6958980,7338091,7741194,7996048,8266587,8623812,8883092,9205990,9409471,9884411
17860,"Columbia, MO (Metropolitan Statistical Area)",2,Population (persons) 1/,185729,188301,190947,194030,196540,198824,200492,202152,204049,205725,206746,208173
17860,"Columbia, MO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35842,36841,36445,37819,39387,40217,41232,42660,43534,44749,45512,47482
17900,"Columbia, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),26458883,25984325,26529741,27744970,28937368,29703006,31414723,33415217,34429439,36139195,37355418,39006819
17900,"Columbia, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,745740,759400,769646,776195,783250,790842,798882,809136,817188,824939,831690,838433
17900,"Columbia, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35480,34217,34470,35745,36945,37559,39323,41297,42132,43808,44915,46523
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9800484,9647296,10131715,10942661,11217622,11198267,11499993,12051963,12199027,12547542,13040174,13542897
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",2,Population (persons) 1/,299698,305809,309476,315305,322721,327844,325273,322772,319040,315942,318211,321048
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32701,31547,32738,34705,34760,34157,35355,37339,38237,39715,40980,42183
18020,"Columbus, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2898521,2747361,2893676,3137391,3412769,3380775,3592794,3740935,3797404,3958850,4238170,4402236
18020,"Columbus, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,76080,76566,76818,77620,79001,79655,80497,81458,82231,82213,82722,83779
18020,"Columbus, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38098,35882,37669,40420,43199,42443,44633,45925,46180,48154,51234,52546
